11:29:46:479 -> ����� Round:859
11:29:46:479 -> Serial, Testing, Round:860
11:30:04:488 -> Serial, Testing, Round:8018
11:30:04:491 -> Serial, Testing, Round:8019
11:30:04:491 -> Serial, Testing, Round:8020
11:30:04:493 -> Serial, Testing, Round:8021
11:30:04:496 -> Serial, Testing, Round:8022
11:30:04:498 -> Serial, Testing, Round:8023
11:30:04:502 -> Serial, Testing, Round:8024
11:30:04:506 -> Serial, Testing, Round:8025
11:30:04:507 -> Serial, Testing, Round:8026
11:30:04:509 -> Serial, Testing, Round:8027
11:30:04:512 -> Serial, Testing, Round:8028
11:30:04:515 -> Serial, Testing, Round:8029
11:30:04:515 -> Serial, Testing, Round:8030
11:30:04:517 -> Serial, Testing, Round:8031
11:30:04:520 -> Serial, Testing, Round:8032
11:30:04:523 -> Serial, Testing, Round:8033
11:30:04:526 -> Serial, Testing, Round:8034
11:30:04:528 -> Serial, Testing, Round:8035
11:30:04:531 -> Serial, Testing, Round:8036
11:30:04:534 -> Serial, Testing, Round:8037
11:30:04:537 -> Serial, Testing, Round:8038
11:30:04:540 -> Serial, Testing, Round:8039
11:30:04:542 -> Serial, Testing, Round:8040
11:30:04:542 -> Serial, Testing, Round:8041
11:30:04:545 -> Serial, Testing, Round:8042
11:30:04:548 -> Serial, Testing, Round:8043
11:30:04:551 -> Serial, Testing, Round:8044
11:30:04:554 -> Serial, Testing, Round:8045
11:30:04:556 -> Serial, Testing, Round:8046
11:30:04:559 -> Serial, Testing, Round:8047
11:30:04:562 -> Serial, Testing, Round:8048
11:30:04:564 -> Serial, Testing, Round:8049
11:30:04:567 -> Serial, Testing, Round:8050
11:30:04:570 -> Serial, Testing, Round:8051
11:30:04:570 -> Serial, Testing, Round:8052
11:30:04:573 -> Serial, Testing, Round:8053
11:30:04:576 -> Serial, Testing, Round:8054
11:30:04:579 -> Serial, Testing, Round:8055
11:30:04:581 -> Serial, Testing, Round:8056
11:30:04:584 -> Serial, Testing, Round:8057
11:30:04:587 -> Serial, Testing, Round:8058
11:30:04:589 -> Serial, Testing, Round:8059
11:30:04:592 -> Serial, Testing, Round:8060
11:30:04:595 -> Serial, Testing, Round:8061
11:30:04:595 -> Serial, Testing, Round:8062
11:30:04:598 -> Serial, Testing, Round:8063
11:30:04:601 -> Serial, Testing, Round:8064
11:30:04:604 -> Serial, Testing, Round:8065
11:30:04:606 -> Serial, Testing, Round:8066
11:30:04:609 -> Serial, Testing, Round:8067
11:30:04:612 -> Serial, Testing, Round:8068
11:30:04:614 -> Serial, Testing, Round:8069
11:30:04:617 -> Serial, Testing, Round:8070
11:30:04:620 -> Serial, Testing, Round:8071
11:30:04:623 -> Serial, Testing, Round:8072
11:30:04:623 -> Serial, Testing, Round:8073
11:30:04:626 -> Serial, Testing, Round:8074
11:30:04:629 -> Serial, Testing, Round:8075
11:30:04:631 -> Serial, Testing, Round:8076
11:30:04:634 -> Serial, Testing, Round:8077
11:30:04:637 -> Serial, Testing, Round:8078
11:30:04:639 -> Serial, Testing, Round:8079
11:30:04:642 -> Serial, Testing, Round:8080
11:30:04:645 -> Serial, Testing, Round:8081
11:30:04:648 -> Serial, Testing, Round:8082
11:30:04:651 -> Serial, Testing, Round:8083
11:30:04:651 -> Serial, Testing, Round:8084
11:30:04:653 -> Serial, Testing, Round:8085
11:30:04:656 -> Serial, Testing, Round:8086
11:30:04:659 -> Serial, Testing, Round:8087
11:30:04:662 -> Serial, Testing, Round:8088
11:30:04:664 -> Serial, Testing, Round:8089
11:30:04:667 -> Serial, Testing, Round:8090
11:30:04:670 -> Serial, Testing, Round:8091
11:30:04:673 -> Serial, Testing, Round:8092
11:30:04:676 -> Serial, Testing, Round:8093
11:30:04:676 -> Serial, Testing, Round:8094
11:30:04:678 -> Serial, Testing, Round:8095
11:30:04:682 -> Serial, Testing, Round:8096
11:30:04:684 -> Serial, Testing, Round:8097
11:30:04:687 -> Serial, Testing, Round:8098
11:30:04:689 -> Serial, Testing, Round:8099
11:30:04:692 -> Serial, Testing, Round:8100
11:30:04:695 -> Serial, Testing, Round:8101
11:30:04:698 -> Serial, Testing, Round:8102
11:30:04:701 -> Serial, Testing, Round:8103
11:30:04:704 -> Serial, Testing, Round:8104
11:30:04:704 -> Serial, Testing, Round:8105
11:30:04:706 -> Serial, Testing, Round:8106
11:30:04:709 -> Serial, Testing, Round:8107
11:30:04:712 -> Serial, Testing, Round:8108
11:30:04:714 -> Serial, Testing, Round:8109
11:30:04:717 -> Serial, Testing, Round:8110
11:30:04:720 -> Serial, Testing, Round:8111
11:30:04:723 -> Serial, Testing, Round:8112
11:30:04:726 -> Serial, Testing, Round:8113
11:30:04:729 -> Serial, Testing, Round:8114
11:30:04:731 -> Serial, Testing, Round:8115
11:30:04:731 -> Serial, Testing, Round:8116
11:30:04:734 -> Serial, Testing, Round:8117
11:30:04:737 -> Serial, Testing, Round:8118
11:30:04:740 -> Serial, Testing, Round:8119
11:30:04:742 -> Serial, Testing, Round:8120
11:30:04:745 -> Serial, Testing, Round:8121
11:30:04:748 -> Serial, Testing, Round:8122
11:30:04:751 -> Serial, Testing, Round:8123
11:30:04:754 -> Serial, Testing, Round:8124
11:30:04:756 -> Serial, Testing, Round:8125
11:30:04:756 -> Serial, Testing, Round:8126
11:30:04:759 -> Serial, Testing, Round:8127
11:30:04:762 -> Serial, Testing, Round:8128
11:30:04:764 -> Serial, Testing, Round:8129
11:30:04:767 -> Serial, Testing, Round:8130
11:30:04:770 -> Serial, Testing, Round:8131
11:30:04:773 -> Serial, Testing, Round:8132
11:30:04:776 -> Serial, Testing, Round:8133
11:30:04:778 -> Serial, Testing, Round:8134
11:30:04:782 -> Serial, Testing, Round:8135
11:30:04:784 -> Serial, Testing, Round:8136
11:30:04:784 -> Serial, Testing, Round:8137
11:30:04:787 -> Serial, Testing, Round:8138
11:30:04:789 -> Serial, Testing, Round:8139
11:30:04:792 -> Serial, Testing, Round:8140
11:30:04:795 -> Serial, Testing, Round:8141
11:30:04:798 -> Serial, Testing, Round:8142
11:30:04:801 -> Serial, Testing, Round:8143
11:30:04:804 -> Serial, Testing, Round:8144
11:30:04:806 -> Serial, Testing, Round:8145
11:30:04:809 -> Serial, Testing, Round:8146
11:30:04:812 -> Serial, Testing, Round:8147
11:30:04:812 -> Serial, Testing, Round:8148
11:30:04:814 -> Serial, Testing, Round:8149
11:30:04:817 -> Serial, Testing, Round:8150
11:30:04:820 -> Serial, Testing, Round:8151
11:30:04:823 -> Serial, Testing, Round:8152
11:30:04:826 -> Serial, Testing, Round:8153
11:30:04:829 -> Serial, Testing, Round:8154
11:30:04:831 -> Serial, Testing, Round:8155
11:30:04:834 -> Serial, Testing, Round:8156
11:30:04:837 -> Serial, Testing, Round:8157
11:30:04:837 -> Serial, Testing, Round:8158
11:30:04:840 -> Serial, Testing, Round:8159
11:30:04:842 -> Serial, Testing, Round:8160
11:30:04:845 -> Serial, Testing, Round:8161
11:30:04:848 -> Serial, Testing, Round:8162
11:30:04:851 -> Serial, Testing, Round:8163
11:30:04:854 -> Serial, Testing, Round:8164
11:30:04:856 -> Serial, Testing, Round:8165
11:30:04:859 -> Serial, Testing, Round:8166
11:30:04:862 -> Serial, Testing, Round:8167
11:30:04:864 -> Serial, Testing, Round:8168
11:30:04:864 -> Serial, Testing, Round:8169
11:30:04:867 -> Serial, Testing, Round:8170
11:30:04:870 -> Serial, Testing, Round:8171
11:30:04:873 -> Serial, Testing, Round:8172
11:30:04:876 -> Serial, Testing, Round:8173
11:30:04:878 -> Serial, Testing, Round:8174
11:30:04:882 -> Serial, Testing, Round:8175
11:30:04:884 -> Serial, Testing, Round:8176
11:30:04:887 -> Serial, Testing, Round:8177
11:30:04:890 -> Serial, Testing, Round:8178
11:30:04:892 -> Serial, Testing, Round:8179
11:30:04:892 -> Serial, Testing, Round:8180
11:30:04:895 -> Serial, Testing, Round:8181
11:30:04:898 -> Serial, Testing, Round:8182
11:30:04:901 -> Serial, Testing, Round:8183
11:30:04:903 -> Serial, Testing, Round:8184
11:30:04:906 -> Serial, Testing, Round:8185
11:30:04:909 -> Serial, Testing, Round:8186
11:30:04:912 -> Serial, Testing, Round:8187
11:30:04:915 -> Serial, Testing, Round:8188
11:30:04:917 -> Serial, Testing, Round:8189
11:30:04:917 -> Serial, Testing, Round:8190
11:30:04:920 -> Serial, Testing, Round:8191
11:30:04:923 -> Serial, Testing, Round:8192
11:30:04:926 -> Serial, Testing, Round:8193
11:30:04:929 -> Serial, Testing, Round:8194
11:30:04:931 -> Serial, Testing, Round:8195
11:30:04:934 -> Serial, Testing, Round:8196
11:30:04:937 -> Serial, Testing, Round:8197
11:30:04:939 -> Serial, Testing, Round:8198
11:30:04:942 -> Serial, Testing, Round:8199
11:30:04:945 -> Serial, Testing, Round:8200
11:30:04:945 -> Serial, Testing, Round:8201
11:30:04:948 -> Serial, Testing, Round:8202
11:30:04:951 -> Serial, Testing, Round:8203
11:30:04:954 -> Serial, Testing, Round:8204
11:30:04:956 -> Serial, Testing, Round:8205
11:30:04:959 -> Serial, Testing, Round:8206
11:30:04:962 -> Serial, Testing, Round:8207
11:30:04:964 -> Serial, Testing, Round:8208
11:30:04:967 -> Serial, Testing, Round:8209
11:30:04:970 -> Serial, Testing, Round:8210
11:30:04:973 -> Serial, Testing, Round:8211
11:30:04:973 -> Serial, Testing, Round:8212
11:30:04:976 -> Serial, Testing, Round:8213
11:30:04:979 -> Serial, Testing, Round:8214
11:30:04:982 -> Serial, Testing, Round:8215
11:30:04:986 -> Serial, Testing, Round:8216
11:30:04:988 -> Serial, Testing, Round:8217
11:30:04:991 -> Serial, Testing, Round:8218
11:30:04:994 -> Serial, Testing, Round:8219
11:30:04:996 -> Serial, Testing, Round:8220
11:30:04:998 -> Serial, Testing, Round:8221
11:30:04:998 -> Serial, Testing, Round:8222
11:30:05:001 -> Serial, Testing, Round:8223
11:30:05:004 -> Serial, Testing, Round:8224
11:30:05:007 -> Serial, Testing, Round:8225
11:30:05:009 -> Serial, Testing, Round:8226
11:30:05:012 -> Serial, Testing, Round:8227
11:30:05:015 -> Serial, Testing, Round:8228
11:30:05:017 -> Serial, Testing, Round:8229
11:30:05:020 -> Serial, Testing, Round:8230
11:30:05:023 -> Serial, Testing, Round:8231
11:30:05:026 -> Serial, Testing, Round:8232
11:30:05:026 -> Serial, Testing, Round:8233
11:30:05:028 -> Serial, Testing, Round:8234
11:30:05:032 -> Serial, Testing, Round:8235
11:30:05:034 -> Serial, Testing, Round:8236
11:30:05:037 -> Serial, Testing, Round:8237
11:30:05:039 -> Serial, Testing, Round:8238
11:30:05:042 -> Serial, Testing, Round:8239
11:30:05:045 -> Serial, Testing, Round:8240
11:30:05:048 -> Serial, Testing, Round:8241
11:30:05:051 -> Serial, Testing, Round:8242
11:30:05:053 -> Serial, Testing, Round:8243
11:30:05:053 -> Serial, Testing, Round:8244
11:30:05:056 -> Serial, Testing, Round:8245
11:30:05:059 -> Serial, Testing, Round:8246
11:30:05:062 -> Serial, Testing, Round:8247
11:30:05:064 -> Serial, Testing, Round:8248
11:30:05:067 -> Serial, Testing, Round:8249
11:30:05:070 -> Serial, Testing, Round:8250
11:30:05:073 -> Serial, Testing, Round:8251
11:30:05:076 -> Serial, Testing, Round:8252
11:30:05:078 -> Serial, Testing, Round:8253
11:30:05:078 -> Serial, Testing, Round:8254
11:30:05:082 -> Serial, Testing, Round:8255
11:30:05:084 -> Serial, Testing, Round:8256
11:30:05:087 -> Serial, Testing, Round:8257
11:30:05:089 -> Serial, Testing, Round:8258
11:30:05:092 -> Serial, Testing, Round:8259
11:30:05:095 -> Serial, Testing, Round:8260
11:30:05:098 -> Serial, Testing, Round:8261
11:30:05:101 -> Serial, Testing, Round:8262
11:30:05:104 -> Serial, Testing, Round:8263
11:30:05:106 -> Serial, Testing, Round:8264
11:30:05:106 -> Serial, Testing, Round:8265
11:30:05:109 -> Serial, Testing, Round:8266
11:30:05:112 -> Serial, Testing, Round:8267
11:30:05:114 -> Serial, Testing, Round:8268
11:30:05:117 -> Serial, Testing, Round:8269
11:30:05:120 -> Serial, Testing, Round:8270
11:30:05:123 -> Serial, Testing, Round:8271
11:30:05:126 -> Serial, Testing, Round:8272
11:30:05:128 -> Serial, Testing, Round:8273
11:30:05:132 -> Serial, Testing, Round:8274
11:30:05:134 -> Serial, Testing, Round:8275
11:30:05:134 -> Serial, Testing, Round:8276
11:30:05:137 -> Serial, Testing, Round:8277
11:30:05:140 -> Serial, Testing, Round:8278
11:30:05:142 -> Serial, Testing, Round:8279
11:30:05:145 -> Serial, Testing, Round:8280
11:30:05:148 -> Serial, Testing, Round:8281
11:30:05:151 -> Serial, Testing, Round:8282
11:30:05:153 -> Serial, Testing, Round:8283
11:30:05:156 -> Serial, Testing, Round:8284
11:30:05:159 -> Serial, Testing, Round:8285
11:30:05:159 -> Serial, Testing, Round:8286
11:30:05:162 -> Serial, Testing, Round:8287
11:30:05:164 -> Serial, Testing, Round:8288
11:30:05:167 -> Serial, Testing, Round:8289
11:30:05:170 -> Serial, Testing, Round:8290
11:30:05:173 -> Serial, Testing, Round:8291
11:30:05:176 -> Serial, Testing, Round:8292
11:30:05:179 -> Serial, Testing, Round:8293
11:30:05:181 -> Serial, Testing, Round:8294
11:30:05:184 -> Serial, Testing, Round:8295
11:30:05:187 -> Serial, Testing, Round:8296
11:30:05:187 -> Serial, Testing, Round:8297
11:30:05:189 -> Serial, Testing, Round:8298
11:30:05:192 -> Serial, Testing, Round:8299
11:30:05:195 -> Serial, Testing, Round:8300
11:30:05:198 -> Serial, Testing, Round:8301
11:30:05:201 -> Serial, Testing, Round:8302
11:30:05:204 -> Serial, Testing, Round:8303
11:30:05:206 -> Serial, Testing, Round:8304
11:30:05:209 -> Serial, Testing, Round:8305
11:30:05:212 -> Serial, Testing, Round:8306
11:30:05:215 -> Serial, Testing, Round:8307
11:30:05:215 -> Serial, Testing, Round:8308
11:30:05:218 -> Serial, Testing, Round:8309
11:30:05:220 -> Serial, Testing, Round:8310
11:30:05:223 -> Serial, Testing, Round:8311
11:30:05:226 -> Serial, Testing, Round:8312
11:30:05:229 -> Serial, Testing, Round:8313
11:30:05:231 -> Serial, Testing, Round:8314
11:30:05:234 -> Serial, Testing, Round:8315
11:30:05:237 -> Serial, Testing, Round:8316
11:30:05:240 -> Serial, Testing, Round:8317
11:30:05:240 -> Serial, Testing, Round:8318
11:30:05:242 -> Serial, Testing, Round:8319
11:30:05:245 -> Serial, Testing, Round:8320
11:30:05:248 -> Serial, Testing, Round:8321
11:30:05:251 -> Serial, Testing, Round:8322
11:30:05:253 -> Serial, Testing, Round:8323
11:30:05:256 -> Serial, Testing, Round:8324
11:30:05:259 -> Serial, Testing, Round:8325
11:30:05:262 -> Serial, Testing, Round:8326
11:30:05:264 -> Serial, Testing, Round:8327
11:30:05:267 -> Serial, Testing, Round:8328
11:30:05:267 -> Serial, Testing, Round:8329
11:30:05:270 -> Serial, Testing, Round:8330
11:30:05:273 -> Serial, Testing, Round:8331
11:30:05:276 -> Serial, Testing, Round:8332
11:30:05:279 -> Serial, Testing, Round:8333
11:30:05:281 -> Serial, Testing, Round:8334
11:30:05:284 -> Serial, Testing, Round:8335
11:30:05:287 -> Serial, Testing, Round:8336
11:30:05:290 -> Serial, Testing, Round:8337
11:30:05:292 -> Serial, Testing, Round:8338
11:30:05:295 -> Serial, Testing, Round:8339
11:30:05:295 -> Serial, Testing, Round:8340
11:30:05:298 -> Serial, Testing, Round:8341
11:30:05:301 -> Serial, Testing, Round:8342
11:30:05:304 -> Serial, Testing, Round:8343
11:30:05:306 -> Serial, Testing, Round:8344
11:30:05:309 -> Serial, Testing, Round:8345
11:30:05:312 -> Serial, Testing, Round:8346
11:30:05:314 -> Serial, Testing, Round:8347
11:30:05:317 -> Serial, Testing, Round:8348
11:30:05:320 -> Serial, Testing, Round:8349
11:30:05:320 -> Serial, Testing, Round:8350
11:30:05:323 -> Serial, Testing, Round:8351
11:30:05:326 -> Serial, Testing, Round:8352
11:30:05:328 -> Serial, Testing, Round:8353
11:30:05:331 -> Serial, Testing, Round:8354
11:30:05:334 -> Serial, Testing, Round:8355
11:30:05:337 -> Serial, Testing, Round:8356
11:30:05:339 -> Serial, Testing, Round:8357
11:30:05:342 -> Serial, Testing, Round:8358
11:30:05:345 -> Serial, Testing, Round:8359
11:30:05:348 -> Serial, Testing, Round:8360
11:30:05:348 -> Serial, Testing, Round:8361
11:30:05:351 -> Serial, Testing, Round:8362
11:30:05:354 -> Serial, Testing, Round:8363
11:30:05:356 -> Serial, Testing, Round:8364
11:30:05:359 -> Serial, Testing, Round:8365
11:30:05:362 -> Serial, Testing, Round:8366
11:30:05:365 -> Serial, Testing, Round:8367
11:30:05:367 -> Serial, Testing, Round:8368
11:30:05:370 -> Serial, Testing, Round:8369
11:30:05:373 -> Serial, Testing, Round:8370
11:30:05:376 -> Serial, Testing, Round:8371
11:30:05:376 -> Serial, Testing, Round:8372
11:30:05:379 -> Serial, Testing, Round:8373
11:30:05:381 -> Serial, Testing, Round:8374
11:30:05:384 -> Serial, Testing, Round:8375
11:30:05:387 -> Serial, Testing, Round:8376
11:30:05:389 -> Serial, Testing, Round:8377
11:30:05:392 -> Serial, Testing, Round:8378
11:30:05:395 -> Serial, Testing, Round:8379
11:30:05:398 -> Serial, Testing, Round:8380
11:30:05:401 -> Serial, Testing, Round:8381
11:30:05:401 -> Serial, Testing, Round:8382
11:30:05:404 -> Serial, Testing, Round:8383
11:30:05:406 -> Serial, Testing, Round:8384
11:30:05:409 -> Serial, Testing, Round:8385
11:30:05:412 -> Serial, Testing, Round:8386
11:30:05:414 -> Serial, Testing, Round:8387
11:30:05:417 -> Serial, Testing, Round:8388
11:30:05:420 -> Serial, Testing, Round:8389
11:30:05:423 -> Serial, Testing, Round:8390
11:30:05:426 -> Serial, Testing, Round:8391
11:30:05:428 -> Serial, Testing, Round:8392
11:30:05:428 -> Serial, Testing, Round:8393
11:30:05:432 -> Serial, Testing, Round:8394
11:30:05:434 -> Serial, Testing, Round:8395
11:30:05:437 -> Serial, Testing, Round:8396
11:30:05:440 -> Serial, Testing, Round:8397
11:30:05:442 -> Serial, Testing, Round:8398
11:30:05:445 -> Serial, Testing, Round:8399
11:30:05:448 -> Serial, Testing, Round:8400
11:30:05:451 -> Serial, Testing, Round:8401
11:30:05:454 -> Serial, Testing, Round:8402
11:30:05:456 -> Serial, Testing, Round:8403
11:30:05:456 -> Serial, Testing, Round:8404
11:30:05:459 -> Serial, Testing, Round:8405
11:30:05:462 -> Serial, Testing, Round:8406
11:30:05:464 -> Serial, Testing, Round:8407
11:30:05:467 -> Serial, Testing, Round:8408
11:30:05:470 -> Serial, Testing, Round:8409
11:30:05:473 -> Serial, Testing, Round:8410
11:30:05:476 -> Serial, Testing, Round:8411
11:30:05:479 -> Serial, Testing, Round:8412
11:30:05:481 -> Serial, Testing, Round:8413
11:30:05:481 -> Serial, Testing, Round:8414
11:30:05:484 -> Serial, Testing, Round:8415
11:30:05:487 -> Serial, Testing, Round:8416
11:30:05:489 -> Serial, Testing, Round:8417
11:30:05:492 -> Serial, Testing, Round:8418
11:30:05:495 -> Serial, Testing, Round:8419
11:30:05:498 -> Serial, Testing, Round:8420
11:30:05:501 -> Serial, Testing, Round:8421
11:30:05:504 -> Serial, Testing, Round:8422
11:30:05:506 -> Serial, Testing, Round:8423
11:30:05:509 -> Serial, Testing, Round:8424
11:30:05:509 -> Serial, Testing, Round:8425
11:30:05:512 -> Serial, Testing, Round:8426
11:30:05:515 -> Serial, Testing, Round:8427
11:30:05:518 -> Serial, Testing, Round:8428
11:30:05:521 -> Serial, Testing, Round:8429
11:30:05:524 -> Serial, Testing, Round:8430
11:30:05:526 -> Serial, Testing, Round:8431
11:30:05:529 -> Serial, Testing, Round:8432
11:30:05:532 -> Serial, Testing, Round:8433
11:30:05:538 -> Serial, Testing, Round:8434
11:30:05:538 -> Serial, Testing, Round:8435
11:30:05:538 -> Serial, Testing, Round:8436
11:30:05:540 -> Serial, Testing, Round:8437
11:30:05:542 -> Serial, Testing, Round:8438
11:30:05:545 -> Serial, Testing, Round:8439
11:30:05:548 -> Serial, Testing, Round:8440
11:30:05:551 -> Serial, Testing, Round:8441
11:30:05:554 -> Serial, Testing, Round:8442
11:30:05:556 -> Serial, Testing, Round:8443
11:30:05:559 -> Serial, Testing, Round:8444
11:30:05:562 -> Serial, Testing, Round:8445
11:30:05:562 -> Serial, Testing, Round:8446
11:30:05:564 -> Serial, Testing, Round:8447
11:30:05:567 -> Serial, Testing, Round:8448
11:30:05:570 -> Serial, Testing, Round:8449
11:30:05:573 -> Serial, Testing, Round:8450
11:30:05:576 -> Serial, Testing, Round:8451
11:30:05:578 -> Serial, Testing, Round:8452
11:30:05:581 -> Serial, Testing, Round:8453
11:30:05:584 -> Serial, Testing, Round:8454
11:30:05:587 -> Serial, Testing, Round:8455
11:30:05:589 -> Serial, Testing, Round:8456
11:30:05:589 -> Serial, Testing, Round:8457
11:30:05:592 -> Serial, Testing, Round:8458
11:30:05:596 -> Serial, Testing, Round:8459
